StartNodeID,EndNodeID,BaseTravelTime,CongestionFactor
19017,19018,1.0,1.91
19017,19241,1.0,1.60
19018,19019,1.0,1.33
19018,19242,1.0,1.01
19019,19020,1.0,1.39
19019,19243,1.0,1.57
19020,19021,1.0,1.42
19020,19244,1.0,1.42
19021,19022,1.0,1.99
19021,19245,1.0,1.14
19022,19023,1.0,1.78
19022,19246,1.0,1.96
19023,19024,1.0,1.20
19023,19247,1.0,1.68
19024,19025,1.0,1.64
19024,19248,1.0,1.27
19025,19026,1.0,1.34
19025,19249,1.0,1.56
19026,19027,1.0,1.76
19026,19250,1.0,1.23
19027,19028,1.0,1.01
19027,19251,1.0,1.47
19028,19029,1.0,1.08
19028,19252,1.0,1.67
19029,19030,1.0,1.79
19029,19253,1.0,1.63
19030,19031,1.0,1.86
19030,19254,1.0,1.98
19031,19032,1.0,1.14
19031,19255,1.0,1.13
19032,19033,1.0,1.48
19032,19256,1.0,1.67
19033,19034,1.0,1.83
19033,19257,1.0,1.97
19034,19035,1.0,1.46
19034,19258,1.0,1.50
19035,19036,1.0,1.84
19035,19259,1.0,1.70
19036,19037,1.0,1.12
19036,19260,1.0,1.66
19037,19038,1.0,1.42
19037,19261,1.0,1.82
19038,19039,1.0,1.63
19038,19262,1.0,1.06
19039,19263,1.0,1.07
19040,19041,1.0,1.27
19040,19264,1.0,1.08
19041,19042,1.0,1.44
19041,19265,1.0,1.83
19042,19043,1.0,1.29
19042,19266,1.0,1.39
19043,19044,1.0,1.04
19043,19267,1.0,1.48
19044,19045,1.0,1.29
19044,19268,1.0,1.41
19045,19046,1.0,1.90
19045,19269,1.0,1.87
19046,19047,1.0,1.09
19046,19270,1.0,1.11
19047,19048,1.0,1.32
19047,19271,1.0,1.00
19048,19049,1.0,1.16
19048,19272,1.0,1.91
19049,19050,1.0,1.19
19049,19273,1.0,1.95
19050,19051,1.0,1.82
19050,19274,1.0,1.31
19051,19052,1.0,1.22
19051,19275,1.0,1.57
19052,19053,1.0,1.42
19052,19276,1.0,1.87
19053,19054,1.0,1.00
19053,19277,1.0,1.80
19054,19055,1.0,1.36
19054,19278,1.0,1.95
19055,19056,1.0,1.42
19055,19279,1.0,1.10
19056,19057,1.0,1.05
19056,19280,1.0,1.25
19057,19058,1.0,1.42
19057,19281,1.0,1.86
19058,19059,1.0,1.05
19058,19282,1.0,1.15
19059,19060,1.0,1.72
19059,19283,1.0,1.70
19060,19061,1.0,1.66
19060,19284,1.0,1.95
19061,19062,1.0,1.28
19061,19285,1.0,1.74
19062,19063,1.0,1.50
19062,19286,1.0,1.78
19063,19064,1.0,1.54
19063,19287,1.0,1.58
19064,19065,1.0,1.80
19064,19288,1.0,1.21
19065,19066,1.0,1.16
19065,19289,1.0,1.04
19066,19067,1.0,1.39
19066,19290,1.0,1.44
19067,19068,1.0,1.54
19067,19291,1.0,1.42
19068,19069,1.0,1.57
19068,19292,1.0,1.32
19069,19070,1.0,1.39
19069,19293,1.0,1.63
19070,19071,1.0,1.52
19070,19294,1.0,1.85
19071,19072,1.0,1.68
19071,19295,1.0,1.93
19072,19073,1.0,1.03
19072,19296,1.0,1.15
19073,19074,1.0,1.76
19073,19297,1.0,1.11
19074,19075,1.0,1.90
19074,19298,1.0,1.37
19075,19076,1.0,1.65
19075,19299,1.0,1.90
19076,19077,1.0,1.50
19076,19300,1.0,1.19
19077,19078,1.0,1.61
19077,19301,1.0,1.05
19078,19079,1.0,1.86
19078,19302,1.0,1.57
19079,19080,1.0,1.63
19079,19303,1.0,1.12
19080,19081,1.0,1.48
19080,19304,1.0,1.09
19081,19082,1.0,1.74
19081,19305,1.0,1.19
19082,19083,1.0,1.27
19082,19306,1.0,1.81
19083,19084,1.0,1.49
19083,19307,1.0,1.73
19084,19085,1.0,1.80
19084,19308,1.0,1.89
19085,19086,1.0,1.19
19085,19309,1.0,1.76
19086,19087,1.0,1.37
19086,19310,1.0,1.26
19087,19088,1.0,1.20
19087,19311,1.0,1.11
19088,19089,1.0,1.29
19088,19312,1.0,1.52
19089,19090,1.0,1.81
19089,19313,1.0,1.68
19090,19091,1.0,1.89
19090,19314,1.0,1.98
19091,19092,1.0,1.95
19091,19315,1.0,1.26
19092,19093,1.0,1.11
19092,19316,1.0,1.09
19093,19094,1.0,1.29
19093,19317,1.0,1.97
19094,19095,1.0,1.44
19094,19318,1.0,1.79
19095,19096,1.0,1.13
19095,19319,1.0,1.25
19096,19097,1.0,1.46
19096,19320,1.0,1.21
19097,19098,1.0,1.86
19097,19321,1.0,1.12
19098,19099,1.0,1.23
19098,19322,1.0,1.18
19099,19100,1.0,1.41
19099,19323,1.0,1.24
19100,19101,1.0,1.24
19100,19324,1.0,1.26
19101,19102,1.0,1.07
19101,19325,1.0,1.83
19102,19103,1.0,1.78
19102,19326,1.0,1.50
19103,19104,1.0,1.30
19103,19327,1.0,1.11
19104,19105,1.0,1.14
19104,19328,1.0,1.40
19105,19106,1.0,1.22
19105,19329,1.0,1.54
19106,19107,1.0,1.09
19106,19330,1.0,1.06
19107,19108,1.0,1.17
19107,19331,1.0,1.87
19108,19109,1.0,1.95
19108,19332,1.0,1.75
19109,19110,1.0,1.33
19109,19333,1.0,1.75
19110,19111,1.0,1.37
19110,19334,1.0,1.98
19111,19112,1.0,1.52
19111,19335,1.0,1.08
19112,19113,1.0,1.20
19112,19336,1.0,1.95
19113,19114,1.0,1.82
19113,19337,1.0,1.78
19114,19115,1.0,1.40
19114,19338,1.0,1.94
19115,19116,1.0,1.87
19115,19339,1.0,1.19
19116,19117,1.0,1.41
19116,19340,1.0,1.14
19117,19118,1.0,1.24
19117,19341,1.0,1.87
19118,19119,1.0,1.08
19118,19342,1.0,1.08
19119,19120,1.0,1.72
19119,19343,1.0,1.48
19120,19121,1.0,1.58
19120,19344,1.0,1.97
19121,19122,1.0,1.67
19121,19345,1.0,1.33
19122,19123,1.0,1.78
19122,19346,1.0,1.74
19123,19124,1.0,1.39
19123,19347,1.0,1.95
19124,19125,1.0,1.63
19124,19348,1.0,1.24
19125,19126,1.0,1.71
19125,19349,1.0,1.43
19126,19127,1.0,1.43
19126,19350,1.0,1.84
19127,19128,1.0,1.71
19127,19351,1.0,1.45
19128,19129,1.0,1.95
19128,19352,1.0,1.31
19129,19130,1.0,1.18
19129,19353,1.0,1.19
19130,19131,1.0,1.62
19130,19354,1.0,1.98
19131,19132,1.0,1.76
19131,19355,1.0,1.70
19132,19133,1.0,1.38
19132,19356,1.0,1.28
19133,19134,1.0,1.83
19133,19357,1.0,1.22
19134,19135,1.0,1.02
19134,19358,1.0,1.69
19135,19136,1.0,1.29
19135,19359,1.0,1.26
19136,19137,1.0,1.08
19136,19360,1.0,1.61
19137,19138,1.0,1.85
19137,19361,1.0,1.23
19138,19139,1.0,1.99
19138,19362,1.0,1.29
19139,19140,1.0,1.46
19139,19363,1.0,1.41
19140,19141,1.0,1.25
19140,19364,1.0,1.80
19141,19142,1.0,1.89
19141,19365,1.0,1.93
19142,19143,1.0,1.12
19142,19366,1.0,1.41
19143,19144,1.0,1.95
19143,19367,1.0,1.51
19144,19145,1.0,1.61
19144,19368,1.0,1.14
19145,19146,1.0,1.82
19145,19369,1.0,1.51
19146,19147,1.0,1.05
19146,19370,1.0,1.02
19147,19148,1.0,1.74
19147,19371,1.0,1.37
19148,19149,1.0,1.14
19148,19372,1.0,1.73
19149,19150,1.0,1.56
19149,19373,1.0,1.68
19150,19151,1.0,1.93
19150,19374,1.0,1.53
19151,19152,1.0,1.92
19151,19375,1.0,1.67
19152,19153,1.0,1.49
19152,19376,1.0,1.23
19153,19154,1.0,1.70
19153,19377,1.0,1.20
19154,19155,1.0,1.25
19154,19378,1.0,1.45
19155,19156,1.0,1.47
19155,19379,1.0,1.53
19156,19157,1.0,1.89
19156,19380,1.0,1.16
19157,19158,1.0,1.60
19157,19381,1.0,1.30
19158,19159,1.0,1.97
19158,19382,1.0,1.45
19159,19160,1.0,1.86
19159,19383,1.0,1.55
19160,19161,1.0,1.79
19160,19384,1.0,1.55
19161,19162,1.0,1.34
19161,19385,1.0,1.39
19162,19163,1.0,1.08
19162,19386,1.0,1.00
19163,19164,1.0,1.84
19163,19387,1.0,1.16
19164,19165,1.0,1.32
19164,19388,1.0,1.32
19165,19166,1.0,1.70
19165,19389,1.0,1.92
19166,19167,1.0,1.17
19166,19390,1.0,1.87
19167,19168,1.0,1.79
19167,19391,1.0,1.07
19168,19169,1.0,1.28
19168,19392,1.0,1.83
19169,19170,1.0,1.88
19169,19393,1.0,1.48
19170,19171,1.0,1.58
19170,19394,1.0,1.07
19171,19172,1.0,1.60
19171,19395,1.0,1.98
19172,19173,1.0,1.43
19172,19396,1.0,1.22
19173,19174,1.0,1.91
19173,19397,1.0,1.25
19174,19175,1.0,1.10
19174,19398,1.0,1.13
19175,19176,1.0,1.78
19175,19399,1.0,1.02
19176,19177,1.0,1.20
19176,19400,1.0,1.62
19177,19178,1.0,1.68
19177,19401,1.0,1.55
19178,19179,1.0,1.43
19178,19402,1.0,1.87
19179,19180,1.0,1.34
19179,19403,1.0,1.52
19180,19181,1.0,1.04
19180,19404,1.0,1.48
19181,19182,1.0,1.19
19181,19405,1.0,1.13
19182,19183,1.0,1.84
19182,19406,1.0,1.78
19183,19184,1.0,1.79
19183,19407,1.0,1.09
19184,19185,1.0,1.01
19184,19408,1.0,1.34
19185,19186,1.0,1.55
19185,19409,1.0,1.24
19186,19187,1.0,1.76
19186,19410,1.0,1.92
19187,19188,1.0,1.07
19187,19411,1.0,1.06
19188,19189,1.0,1.54
19188,19412,1.0,1.91
19189,19190,1.0,1.52
19189,19413,1.0,1.88
19190,19191,1.0,1.06
19190,19414,1.0,1.96
19191,19192,1.0,1.34
19191,19415,1.0,1.85
19192,19193,1.0,1.21
19192,19416,1.0,1.38
19193,19194,1.0,1.93
19193,19417,1.0,1.62
19194,19195,1.0,1.54
19194,19418,1.0,1.53
19195,19196,1.0,1.97
19195,19419,1.0,1.73
19196,19197,1.0,1.09
19196,19420,1.0,1.18
19197,19198,1.0,1.13
19197,19421,1.0,1.87
19198,19199,1.0,1.70
19198,19422,1.0,1.21
19199,19200,1.0,1.25
19199,19423,1.0,1.08
19200,19201,1.0,1.07
19200,19424,1.0,1.64
19201,19202,1.0,1.29
19201,19425,1.0,1.59
19202,19203,1.0,1.78
19202,19426,1.0,1.85
19203,19204,1.0,1.44
19203,19427,1.0,1.20
19204,19205,1.0,1.98
19204,19428,1.0,1.32
19205,19206,1.0,1.31
19205,19429,1.0,1.80
19206,19207,1.0,1.86
19206,19430,1.0,1.92
19207,19208,1.0,1.29
19207,19431,1.0,1.01
19208,19209,1.0,1.68
19208,19432,1.0,1.95
19209,19210,1.0,1.49
19209,19433,1.0,1.25
19210,19211,1.0,1.19
19210,19434,1.0,1.07
19211,19212,1.0,1.25
19211,19435,1.0,1.54
19212,19213,1.0,1.36
19212,19436,1.0,1.25
19213,19214,1.0,1.37
19213,19437,1.0,1.30
19214,19215,1.0,1.33
19214,19438,1.0,1.27
19215,19216,1.0,1.87
19215,19439,1.0,1.84
19216,19217,1.0,1.62
19216,19440,1.0,1.97
19217,19218,1.0,1.39
19217,19441,1.0,1.78
19218,19219,1.0,1.68
19218,19442,1.0,1.08
19219,19220,1.0,1.10
19219,19443,1.0,1.68
19220,19221,1.0,1.16
19220,19444,1.0,1.12
19221,19222,1.0,1.13
19221,19445,1.0,1.29
19222,19223,1.0,1.29
19222,19446,1.0,1.88
19223,19224,1.0,1.58
19223,19447,1.0,1.31
19224,19225,1.0,1.12
19224,19448,1.0,1.04
19225,19226,1.0,1.40
19225,19449,1.0,1.38
19226,19227,1.0,1.37
19226,19450,1.0,1.27
19227,19228,1.0,1.15
19227,19451,1.0,1.03
19228,19229,1.0,1.45
19228,19452,1.0,1.82
19229,19230,1.0,1.52
19229,19453,1.0,1.51
19230,19231,1.0,1.64
19230,19454,1.0,1.79
19231,19232,1.0,1.93
19231,19455,1.0,1.47
19232,19233,1.0,1.82
19232,19456,1.0,1.42
19233,19234,1.0,1.31
19233,19457,1.0,1.64
19234,19235,1.0,1.45
19234,19458,1.0,1.84
19235,19236,1.0,1.06
19235,19459,1.0,1.66
19236,19237,1.0,1.87
19236,19460,1.0,1.14
19237,19238,1.0,1.84
19237,19461,1.0,1.92
19238,19239,1.0,1.52
19238,19462,1.0,1.30
19239,19240,1.0,1.72
19239,19463,1.0,1.45
19240,19241,1.0,1.96
19240,19464,1.0,1.58
19241,19242,1.0,1.98
19241,19465,1.0,1.92
19242,19243,1.0,1.44
19242,19466,1.0,1.27
19243,19244,1.0,1.97
19243,19467,1.0,1.73
19244,19245,1.0,1.61
19244,19468,1.0,1.16
19245,19246,1.0,1.05
19245,19469,1.0,1.22
19246,19247,1.0,1.49
19246,19470,1.0,1.07
19247,19248,1.0,1.77
19247,19471,1.0,1.58
19248,19249,1.0,1.29
19248,19472,1.0,1.79
19249,19250,1.0,1.42
19249,19473,1.0,1.31
19250,19251,1.0,1.37
19250,19474,1.0,1.22
19251,19252,1.0,1.97
19251,19475,1.0,1.40
19252,19253,1.0,1.36
19252,19476,1.0,1.31
19253,19254,1.0,1.66
19253,19477,1.0,1.27
19254,19255,1.0,1.85
19254,19478,1.0,1.10
19255,19256,1.0,1.29
19255,19479,1.0,1.35
19256,19257,1.0,1.21
19256,19480,1.0,1.75
19257,19258,1.0,1.65
19257,19481,1.0,1.51
19258,19259,1.0,1.43
19258,19482,1.0,1.62
19259,19260,1.0,1.52
19259,19483,1.0,1.99
19260,19261,1.0,1.89
19260,19484,1.0,1.62
19261,19262,1.0,1.77
19261,19485,1.0,1.63
19262,19263,1.0,1.65
19262,19486,1.0,1.95
19263,19487,1.0,1.46
19264,19265,1.0,1.78
19264,19488,1.0,1.85
19265,19266,1.0,1.65
19265,19489,1.0,1.98
19266,19267,1.0,1.22
19266,19490,1.0,1.44
19267,19268,1.0,1.25
19267,19491,1.0,1.37
19268,19269,1.0,1.73
19268,19492,1.0,1.59
19269,19270,1.0,1.73
19269,19493,1.0,1.64
19270,19271,1.0,1.97
19270,19494,1.0,1.82
19271,19272,1.0,1.86
19271,19495,1.0,1.83
19272,19273,1.0,1.67
19272,19496,1.0,1.25
19273,19274,1.0,1.11
19273,19497,1.0,1.07
19274,19275,1.0,1.63
19274,19498,1.0,1.77
19275,19276,1.0,1.44
19275,19499,1.0,1.45
19276,19277,1.0,1.60
19276,19500,1.0,1.56
19277,19278,1.0,1.93
19277,19501,1.0,1.44
19278,19279,1.0,1.62
19278,19502,1.0,1.01
19279,19280,1.0,1.10
19279,19503,1.0,1.78
19280,19281,1.0,1.25
19280,19504,1.0,1.49
19281,19282,1.0,1.66
19281,19505,1.0,1.40
19282,19283,1.0,1.26
19282,19506,1.0,1.18
19283,19284,1.0,1.28
19283,19507,1.0,1.20
19284,19285,1.0,1.85
19284,19508,1.0,1.77
19285,19286,1.0,1.11
19285,19509,1.0,1.51
19286,19287,1.0,1.98
19286,19510,1.0,1.52
19287,19288,1.0,1.21
19287,19511,1.0,1.89
19288,19289,1.0,1.64
19288,19512,1.0,1.97
19289,19290,1.0,1.07
19289,19513,1.0,1.51
19290,19291,1.0,1.96
19290,19514,1.0,1.07
19291,19292,1.0,1.95
19291,19515,1.0,1.94
19292,19293,1.0,1.64
19292,19516,1.0,1.72
19293,19294,1.0,1.69
19293,19517,1.0,1.77
19294,19295,1.0,1.10
19294,19518,1.0,1.99
19295,19296,1.0,1.53
19295,19519,1.0,1.38
19296,19297,1.0,1.77
19296,19520,1.0,1.56
19297,19298,1.0,1.16
19297,19521,1.0,1.68
19298,19299,1.0,1.27
19298,19522,1.0,1.61
19299,19300,1.0,1.58
19299,19523,1.0,1.60
19300,19301,1.0,1.28
19300,19524,1.0,1.16
19301,19302,1.0,1.39
19301,19525,1.0,1.72
19302,19303,1.0,1.10
19302,19526,1.0,1.14
19303,19304,1.0,1.51
19303,19527,1.0,1.37
19304,19305,1.0,1.11
19304,19528,1.0,1.05
19305,19306,1.0,1.58
19305,19529,1.0,1.41
19306,19307,1.0,1.94
19306,19530,1.0,1.31
19307,19308,1.0,1.18
19307,19531,1.0,1.58
19308,19309,1.0,1.63
19308,19532,1.0,1.28
19309,19310,1.0,1.12
19309,19533,1.0,1.53
19310,19311,1.0,1.72
19310,19534,1.0,1.26
19311,19312,1.0,1.42
19311,19535,1.0,1.30
19312,19313,1.0,1.84
19312,19536,1.0,1.28
19313,19314,1.0,1.97
19313,19537,1.0,1.20
19314,19315,1.0,1.76
19314,19538,1.0,1.49
19315,19316,1.0,1.16
19315,19539,1.0,1.90
19316,19317,1.0,1.11
19316,19540,1.0,1.07
19317,19318,1.0,1.59
19317,19541,1.0,1.72
19318,19319,1.0,1.77
19318,19542,1.0,1.78
19319,19320,1.0,1.77
19319,19543,1.0,1.11
19320,19321,1.0,1.86
19320,19544,1.0,1.66
19321,19322,1.0,1.11
19321,19545,1.0,1.29
19322,19323,1.0,1.62
19322,19546,1.0,1.18
19323,19324,1.0,1.92
19323,19547,1.0,1.49
19324,19325,1.0,1.87
19324,19548,1.0,1.06
19325,19326,1.0,1.11
19325,19549,1.0,1.99
19326,19327,1.0,1.70
19326,19550,1.0,1.62
19327,19328,1.0,1.15
19327,19551,1.0,1.63
19328,19329,1.0,1.16
19328,19552,1.0,1.43
19329,19330,1.0,1.47
19329,19553,1.0,1.65
19330,19331,1.0,1.84
19330,19554,1.0,1.86
19331,19332,1.0,1.92
19331,19555,1.0,1.87
19332,19333,1.0,1.51
19332,19556,1.0,1.19
19333,19334,1.0,1.01
19333,19557,1.0,1.54
19334,19335,1.0,1.06
19334,19558,1.0,1.54
19335,19336,1.0,1.79
19335,19559,1.0,1.69
19336,19337,1.0,1.13
19336,19560,1.0,1.20
19337,19338,1.0,1.78
19337,19561,1.0,1.86
19338,19339,1.0,1.74
19338,19562,1.0,1.72
19339,19340,1.0,1.98
19339,19563,1.0,1.76
19340,19341,1.0,1.06
19340,19564,1.0,1.21
19341,19342,1.0,1.42
19341,19565,1.0,1.61
19342,19343,1.0,1.04
19342,19566,1.0,1.27
19343,19344,1.0,1.56
19343,19567,1.0,1.46
19344,19345,1.0,1.24
19344,19568,1.0,1.31
19345,19346,1.0,1.92
19345,19569,1.0,1.32
19346,19347,1.0,1.47
19346,19570,1.0,1.74
19347,19348,1.0,1.96
19347,19571,1.0,1.29
19348,19349,1.0,1.45
19348,19572,1.0,1.06
19349,19350,1.0,1.54
19349,19573,1.0,1.54
19350,19351,1.0,1.96
19350,19574,1.0,1.78
19351,19352,1.0,1.61
19351,19575,1.0,1.52
19352,19353,1.0,1.49
19352,19576,1.0,1.44
19353,19354,1.0,1.87
19353,19577,1.0,1.33
19354,19355,1.0,1.06
19354,19578,1.0,1.21
19355,19356,1.0,1.67
19355,19579,1.0,1.04
19356,19357,1.0,1.20
19356,19580,1.0,1.87
19357,19358,1.0,1.25
19357,19581,1.0,1.95
19358,19359,1.0,1.87
19358,19582,1.0,1.17
19359,19360,1.0,1.52
19359,19583,1.0,1.11
19360,19361,1.0,1.40
19360,19584,1.0,1.01
19361,19362,1.0,1.02
19361,19585,1.0,1.52
19362,19363,1.0,1.87
19362,19586,1.0,1.17
19363,19364,1.0,1.22
19363,19587,1.0,1.66
19364,19365,1.0,1.71
19364,19588,1.0,1.91
19365,19366,1.0,1.33
19365,19589,1.0,1.51
19366,19367,1.0,1.93
19366,19590,1.0,1.76
19367,19368,1.0,1.13
19367,19591,1.0,1.18
19368,19369,1.0,1.79
19368,19592,1.0,1.87
19369,19370,1.0,1.47
19369,19593,1.0,1.09
19370,19371,1.0,1.99
19370,19594,1.0,1.26
19371,19372,1.0,1.52
19371,19595,1.0,1.44
19372,19373,1.0,1.67
19372,19596,1.0,1.11
19373,19374,1.0,1.94
19373,19597,1.0,1.84
19374,19375,1.0,1.13
19374,19598,1.0,1.79
19375,19376,1.0,1.72
19375,19599,1.0,1.58
19376,19377,1.0,1.93
19376,19600,1.0,1.82
19377,19378,1.0,1.76
19377,19601,1.0,1.40
19378,19379,1.0,1.29
19378,19602,1.0,1.45
19379,19380,1.0,1.29
19379,19603,1.0,1.27
19380,19381,1.0,1.12
19380,19604,1.0,1.64
19381,19382,1.0,1.70
19381,19605,1.0,1.94
19382,19383,1.0,1.64
19382,19606,1.0,1.38
19383,19384,1.0,1.06
19383,19607,1.0,1.01
19384,19385,1.0,1.59
19384,19608,1.0,1.30
19385,19386,1.0,1.48
19385,19609,1.0,1.50
19386,19387,1.0,1.35
19386,19610,1.0,1.22
19387,19388,1.0,1.22
19387,19611,1.0,1.71
19388,19389,1.0,1.61
19388,19612,1.0,1.01
19389,19390,1.0,1.04
19389,19613,1.0,1.80
19390,19391,1.0,1.48
19390,19614,1.0,1.02
19391,19392,1.0,1.70
19391,19615,1.0,1.22
19392,19393,1.0,1.50
19392,19616,1.0,1.01
19393,19394,1.0,1.46
19393,19617,1.0,1.86
19394,19395,1.0,1.95
19394,19618,1.0,1.63
19395,19396,1.0,1.56
19395,19619,1.0,1.42
19396,19397,1.0,1.05
19396,19620,1.0,1.16
19397,19398,1.0,1.21
19397,19621,1.0,1.55
19398,19399,1.0,1.98
19398,19622,1.0,1.30
19399,19400,1.0,1.11
19399,19623,1.0,1.90
19400,19401,1.0,1.62
19400,19624,1.0,1.68
19401,19402,1.0,1.74
19401,19625,1.0,1.06
19402,19403,1.0,1.53
19402,19626,1.0,1.79
19403,19404,1.0,1.92
19403,19627,1.0,1.60
19404,19405,1.0,1.56
19404,19628,1.0,1.16
19405,19406,1.0,1.50
19405,19629,1.0,1.73
19406,19407,1.0,1.40
19406,19630,1.0,1.33
19407,19408,1.0,1.14
19407,19631,1.0,1.75
19408,19409,1.0,1.85
19408,19632,1.0,1.73
19409,19410,1.0,1.11
19409,19633,1.0,1.80
19410,19411,1.0,1.22
19410,19634,1.0,1.27
19411,19412,1.0,1.54
19411,19635,1.0,1.94
19412,19413,1.0,1.14
19412,19636,1.0,1.88
19413,19414,1.0,1.11
19413,19637,1.0,1.13
19414,19415,1.0,1.40
19414,19638,1.0,1.21
19415,19416,1.0,1.31
19415,19639,1.0,1.39
19416,19417,1.0,1.61
19416,19640,1.0,1.18
19417,19418,1.0,1.51
19417,19641,1.0,1.74
19418,19419,1.0,1.78
19418,19642,1.0,1.90
19419,19420,1.0,1.65
19419,19643,1.0,1.49
19420,19421,1.0,1.29
19420,19644,1.0,1.24
19421,19422,1.0,1.24
19421,19645,1.0,1.81
19422,19423,1.0,1.65
19422,19646,1.0,1.28
19423,19424,1.0,1.40
19423,19647,1.0,1.38
19424,19425,1.0,1.75
19424,19648,1.0,1.31
19425,19426,1.0,1.94
19425,19649,1.0,1.67
19426,19427,1.0,1.14
19426,19650,1.0,1.46
19427,19428,1.0,1.46
19427,19651,1.0,1.01
19428,19429,1.0,1.34
19428,19652,1.0,1.49
19429,19430,1.0,1.91
19429,19653,1.0,1.58
19430,19431,1.0,1.36
19430,19654,1.0,1.43
19431,19432,1.0,1.80
19431,19655,1.0,1.01
19432,19433,1.0,1.39
19432,19656,1.0,1.62
19433,19434,1.0,1.20
19433,19657,1.0,1.59
19434,19435,1.0,1.84
19434,19658,1.0,1.83
19435,19436,1.0,1.07
19435,19659,1.0,1.33
19436,19437,1.0,1.94
19436,19660,1.0,1.98
19437,19438,1.0,1.88
19437,19661,1.0,1.70
19438,19439,1.0,1.88
19438,19662,1.0,1.15
19439,19440,1.0,1.31
19439,19663,1.0,1.34
19440,19441,1.0,1.13
19440,19664,1.0,1.64
19441,19442,1.0,1.23
19441,19665,1.0,1.09
19442,19443,1.0,1.08
19442,19666,1.0,1.02
19443,19444,1.0,1.14
19443,19667,1.0,1.12
19444,19445,1.0,1.10
19444,19668,1.0,1.03
19445,19446,1.0,1.33
19445,19669,1.0,1.16
19446,19447,1.0,1.17
19446,19670,1.0,1.68
19447,19448,1.0,1.62
19447,19671,1.0,1.86
19448,19449,1.0,1.12
19448,19672,1.0,1.94
19449,19450,1.0,1.24
19449,19673,1.0,1.61
19450,19451,1.0,1.71
19450,19674,1.0,1.60
19451,19452,1.0,1.45
19451,19675,1.0,1.71
19452,19453,1.0,1.40
19452,19676,1.0,1.28
19453,19454,1.0,1.74
19453,19677,1.0,1.95
19454,19455,1.0,1.51
19454,19678,1.0,1.88
19455,19456,1.0,1.22
19455,19679,1.0,1.53
19456,19457,1.0,1.54
19456,19680,1.0,1.97
19457,19458,1.0,1.39
19457,19681,1.0,1.96
19458,19459,1.0,1.73
19458,19682,1.0,1.06
19459,19460,1.0,1.11
19459,19683,1.0,1.34
19460,19461,1.0,1.87
19460,19684,1.0,1.12
19461,19462,1.0,1.39
19461,19685,1.0,1.09
19462,19463,1.0,1.95
19462,19686,1.0,1.20
19463,19464,1.0,1.99
19463,19687,1.0,1.40
19464,19465,1.0,1.92
19464,19688,1.0,1.17
19465,19466,1.0,1.35
19465,19689,1.0,1.85
19466,19467,1.0,1.82
19466,19690,1.0,1.57
19467,19468,1.0,1.87
19467,19691,1.0,1.33
19468,19469,1.0,1.90
19468,19692,1.0,1.63
19469,19470,1.0,1.13
19469,19693,1.0,1.64
19470,19471,1.0,1.97
19470,19694,1.0,1.31
19471,19472,1.0,1.28
19471,19695,1.0,1.53
19472,19473,1.0,1.85
19472,19696,1.0,1.85
19473,19474,1.0,1.29
19473,19697,1.0,1.60
19474,19475,1.0,1.32
19474,19698,1.0,1.68
19475,19476,1.0,1.91
19475,19699,1.0,1.87
19476,19477,1.0,1.87
19476,19700,1.0,1.55
19477,19478,1.0,1.79
19477,19701,1.0,1.34
19478,19479,1.0,1.97
19478,19702,1.0,1.00
19479,19480,1.0,1.64
19479,19703,1.0,1.58
19480,19481,1.0,1.62
19480,19704,1.0,1.41
19481,19482,1.0,1.92
19481,19705,1.0,1.79
19482,19483,1.0,1.30
19482,19706,1.0,1.36
19483,19484,1.0,1.75
19483,19707,1.0,1.59
19484,19485,1.0,1.89
19484,19708,1.0,1.80
19485,19486,1.0,1.82
19485,19709,1.0,1.37
19486,19487,1.0,1.98
19486,19710,1.0,1.57
19487,19711,1.0,1.98
19488,19489,1.0,1.73
19488,19712,1.0,1.14
19489,19490,1.0,1.31
19489,19713,1.0,1.82
19490,19491,1.0,1.27
19490,19714,1.0,1.04
19491,19492,1.0,1.02
19491,19715,1.0,1.73
19492,19493,1.0,1.78
19492,19716,1.0,1.09
19493,19494,1.0,1.02
19493,19717,1.0,1.57
19494,19495,1.0,1.66
19494,19718,1.0,1.11
19495,19496,1.0,1.49
19495,19719,1.0,1.50
19496,19497,1.0,1.14
19496,19720,1.0,1.85
19497,19498,1.0,1.28
19497,19721,1.0,1.79
19498,19499,1.0,1.93
19498,19722,1.0,1.59
19499,19500,1.0,1.92
19499,19723,1.0,1.52
19500,19501,1.0,1.48
19500,19724,1.0,1.18
19501,19502,1.0,1.68
19501,19725,1.0,1.83
19502,19503,1.0,1.37
19502,19726,1.0,1.29
19503,19504,1.0,1.75
19503,19727,1.0,1.95
19504,19505,1.0,1.85
19504,19728,1.0,1.90
19505,19506,1.0,1.41
19505,19729,1.0,1.69
19506,19507,1.0,1.92
19506,19730,1.0,1.80
19507,19508,1.0,1.47
19507,19731,1.0,1.25
19508,19509,1.0,1.05
19508,19732,1.0,1.49
19509,19510,1.0,1.18
19509,19733,1.0,1.99
19510,19511,1.0,1.88
19510,19734,1.0,1.70
19511,19512,1.0,1.24
19511,19735,1.0,1.66
19512,19513,1.0,1.20
19512,19736,1.0,1.32
19513,19514,1.0,1.44
19513,19737,1.0,1.10
19514,19515,1.0,1.65
19514,19738,1.0,1.31
19515,19516,1.0,1.95
19515,19739,1.0,1.65
19516,19517,1.0,1.76
19516,19740,1.0,1.27
