StartNodeID,EndNodeID,BaseTravelTime,CongestionFactor
12212,12213,1.0,1.33
12212,12385,1.0,1.73
12213,12214,1.0,1.74
12213,12386,1.0,1.42
12214,12215,1.0,1.37
12214,12387,1.0,1.64
12215,12216,1.0,1.36
12215,12388,1.0,1.92
12216,12217,1.0,1.46
12216,12389,1.0,1.87
12217,12218,1.0,1.54
12217,12390,1.0,1.20
12218,12219,1.0,1.43
12218,12391,1.0,1.69
12219,12220,1.0,1.36
12219,12392,1.0,1.29
12220,12221,1.0,1.50
12220,12393,1.0,1.99
12221,12222,1.0,1.35
12221,12394,1.0,1.88
12222,12223,1.0,1.93
12222,12395,1.0,1.20
12223,12224,1.0,1.51
12223,12396,1.0,1.85
12224,12225,1.0,1.79
12224,12397,1.0,1.28
12225,12226,1.0,1.77
12225,12398,1.0,1.24
12226,12227,1.0,1.47
12226,12399,1.0,1.29
12227,12228,1.0,1.34
12227,12400,1.0,1.90
12228,12229,1.0,1.41
12228,12401,1.0,1.16
12229,12230,1.0,1.10
12229,12402,1.0,1.15
12230,12231,1.0,1.22
12230,12403,1.0,1.06
12231,12232,1.0,1.25
12231,12404,1.0,1.75
12232,12233,1.0,1.02
12232,12405,1.0,1.70
12233,12234,1.0,1.87
12233,12406,1.0,1.38
12234,12235,1.0,1.10
12234,12407,1.0,1.63
12235,12236,1.0,1.26
12235,12408,1.0,1.14
12236,12237,1.0,1.98
12236,12409,1.0,1.83
12237,12238,1.0,1.24
12237,12410,1.0,1.35
12238,12239,1.0,1.10
12238,12411,1.0,1.65
12239,12240,1.0,1.34
12239,12412,1.0,1.30
12240,12241,1.0,1.56
12240,12413,1.0,1.13
12241,12242,1.0,1.49
12241,12414,1.0,1.62
12242,12243,1.0,1.48
12242,12415,1.0,1.10
12243,12244,1.0,1.40
12243,12416,1.0,1.27
12244,12245,1.0,1.88
12244,12417,1.0,1.06
12245,12246,1.0,1.87
12245,12418,1.0,1.02
12246,12247,1.0,1.85
12246,12419,1.0,1.37
12247,12248,1.0,1.50
12247,12420,1.0,1.06
12248,12249,1.0,1.88
12248,12421,1.0,1.08
12249,12250,1.0,1.73
12249,12422,1.0,1.03
12250,12251,1.0,1.27
12250,12423,1.0,1.18
12251,12252,1.0,1.25
12251,12424,1.0,1.77
12252,12253,1.0,1.50
12252,12425,1.0,2.00
12253,12254,1.0,1.54
12253,12426,1.0,1.65
12254,12255,1.0,1.96
12254,12427,1.0,1.88
12255,12256,1.0,1.09
12255,12428,1.0,1.51
12256,12257,1.0,1.83
12256,12429,1.0,1.43
12257,12258,1.0,1.17
12257,12430,1.0,1.85
12258,12259,1.0,1.29
12258,12431,1.0,2.00
12259,12260,1.0,1.16
12259,12432,1.0,1.08
12260,12261,1.0,1.87
12260,12433,1.0,1.26
12261,12262,1.0,1.78
12261,12434,1.0,1.48
12262,12263,1.0,1.92
12262,12435,1.0,1.23
12263,12264,1.0,1.84
12263,12436,1.0,1.49
12264,12265,1.0,1.20
12264,12437,1.0,1.42
12265,12266,1.0,1.97
12265,12438,1.0,1.09
12266,12267,1.0,1.52
12266,12439,1.0,1.14
12267,12268,1.0,1.20
12267,12440,1.0,1.91
12268,12269,1.0,1.80
12268,12441,1.0,1.52
12269,12270,1.0,1.06
12269,12442,1.0,1.09
12270,12271,1.0,1.38
12270,12443,1.0,1.33
12271,12272,1.0,1.02
12271,12444,1.0,1.57
12272,12273,1.0,1.64
12272,12445,1.0,1.99
12273,12274,1.0,1.74
12273,12446,1.0,1.22
12274,12275,1.0,1.68
12274,12447,1.0,1.90
12275,12276,1.0,1.85
12275,12448,1.0,1.75
12276,12277,1.0,1.89
12276,12449,1.0,1.82
12277,12278,1.0,1.49
12277,12450,1.0,1.25
12278,12279,1.0,1.38
12278,12451,1.0,1.27
12279,12280,1.0,1.67
12279,12452,1.0,1.82
12280,12281,1.0,1.81
12280,12453,1.0,1.14
12281,12282,1.0,1.37
12281,12454,1.0,1.36
12282,12455,1.0,1.02
12283,12284,1.0,1.80
12283,12456,1.0,1.83
12284,12285,1.0,1.02
12284,12457,1.0,1.81
12285,12286,1.0,1.08
12285,12458,1.0,1.07
12286,12287,1.0,1.63
12286,12459,1.0,1.83
12287,12288,1.0,1.95
12287,12460,1.0,1.33
12288,12289,1.0,1.47
12288,12461,1.0,1.01
12289,12290,1.0,1.78
12289,12462,1.0,1.60
12290,12291,1.0,1.56
12290,12463,1.0,1.86
12291,12292,1.0,1.54
12291,12464,1.0,1.81
12292,12293,1.0,1.43
12292,12465,1.0,1.47
12293,12294,1.0,1.39
12293,12466,1.0,1.67
12294,12295,1.0,1.67
12294,12467,1.0,1.16
12295,12296,1.0,1.65
12295,12468,1.0,1.69
12296,12297,1.0,1.04
12296,12469,1.0,1.89
12297,12298,1.0,1.51
12297,12470,1.0,1.73
12298,12299,1.0,1.49
12298,12471,1.0,1.24
12299,12300,1.0,1.16
12299,12472,1.0,1.28
12300,12301,1.0,1.93
12300,12473,1.0,1.41
12301,12302,1.0,1.44
12301,12474,1.0,1.47
12302,12303,1.0,1.38
12302,12475,1.0,1.20
12303,12304,1.0,1.85
12303,12476,1.0,1.89
12304,12305,1.0,1.34
12304,12477,1.0,1.78
12305,12306,1.0,1.94
12305,12478,1.0,1.85
12306,12307,1.0,1.32
12306,12479,1.0,1.33
12307,12308,1.0,1.75
12307,12480,1.0,1.24
12308,12309,1.0,1.87
12308,12481,1.0,1.11
12309,12310,1.0,1.75
12309,12482,1.0,1.27
12310,12311,1.0,1.30
12310,12483,1.0,1.14
12311,12312,1.0,1.96
12311,12484,1.0,1.69
12312,12313,1.0,1.83
12312,12485,1.0,1.98
12313,12314,1.0,1.86
12313,12486,1.0,1.32
12314,12315,1.0,1.04
12314,12487,1.0,1.99
12315,12316,1.0,1.29
12315,12488,1.0,1.07
12316,12317,1.0,1.81
12316,12489,1.0,1.51
12317,12318,1.0,1.11
12317,12490,1.0,1.18
12318,12319,1.0,1.31
12318,12491,1.0,1.88
12319,12320,1.0,1.36
12319,12492,1.0,1.20
12320,12321,1.0,1.01
12320,12493,1.0,1.74
12321,12322,1.0,1.04
12321,12494,1.0,1.79
12322,12323,1.0,1.83
12322,12495,1.0,1.03
12323,12324,1.0,1.03
12323,12496,1.0,1.25
12324,12325,1.0,1.46
12324,12497,1.0,1.44
12325,12326,1.0,1.69
12325,12498,1.0,1.13
12326,12327,1.0,1.74
12326,12499,1.0,1.32
12327,12328,1.0,1.30
12327,12500,1.0,1.65
12328,12329,1.0,1.10
12328,12501,1.0,1.19
12329,12330,1.0,1.89
12329,12502,1.0,1.41
12330,12331,1.0,1.99
12330,12503,1.0,1.68
12331,12332,1.0,1.04
12331,12504,1.0,1.22
12332,12333,1.0,1.34
12332,12505,1.0,1.30
12333,12334,1.0,1.39
12333,12506,1.0,1.87
12334,12335,1.0,1.20
12334,12507,1.0,1.09
12335,12336,1.0,1.19
12335,12508,1.0,1.58
12336,12337,1.0,1.70
12336,12509,1.0,1.95
12337,12338,1.0,1.61
12337,12510,1.0,1.64
12338,12339,1.0,1.85
12338,12511,1.0,1.72
12339,12340,1.0,1.32
12339,12512,1.0,1.12
12340,12341,1.0,1.53
12340,12513,1.0,1.61
12341,12342,1.0,1.01
12341,12514,1.0,1.74
12342,12343,1.0,1.76
12342,12515,1.0,1.27
12343,12344,1.0,1.66
12343,12516,1.0,1.11
12344,12345,1.0,1.88
12344,12517,1.0,1.69
12345,12346,1.0,1.37
12345,12518,1.0,1.19
12346,12347,1.0,1.31
12346,12519,1.0,1.82
12347,12348,1.0,1.98
12347,12520,1.0,1.66
12348,12349,1.0,1.16
12348,12521,1.0,1.83
12349,12350,1.0,1.48
12349,12522,1.0,1.89
12350,12351,1.0,1.88
12350,12523,1.0,1.45
12351,12352,1.0,1.00
12351,12524,1.0,1.65
12352,12353,1.0,1.07
12352,12525,1.0,1.37
12353,12354,1.0,1.89
12353,12526,1.0,1.59
12354,12355,1.0,1.32
12354,12527,1.0,1.58
12355,12356,1.0,1.08
12355,12528,1.0,1.84
12356,12357,1.0,1.95
12356,12529,1.0,2.00
12357,12358,1.0,1.94
12357,12530,1.0,1.32
12358,12359,1.0,1.62
12358,12531,1.0,1.84
12359,12360,1.0,1.50
12359,12532,1.0,1.71
12360,12361,1.0,1.50
12360,12533,1.0,1.44
12361,12362,1.0,1.03
12361,12534,1.0,1.88
12362,12363,1.0,1.94
12362,12535,1.0,1.76
12363,12364,1.0,1.53
12363,12536,1.0,1.87
12364,12365,1.0,1.55
12364,12537,1.0,1.75
12365,12366,1.0,1.98
12365,12538,1.0,1.39
12366,12367,1.0,1.68
12366,12539,1.0,1.77
12367,12368,1.0,1.05
12367,12540,1.0,1.05
12368,12369,1.0,1.43
12368,12541,1.0,1.69
12369,12370,1.0,1.86
12369,12542,1.0,1.97
12370,12371,1.0,1.43
12370,12543,1.0,1.16
12371,12372,1.0,1.57
12371,12544,1.0,1.87
12372,12373,1.0,1.91
12372,12545,1.0,1.07
12373,12374,1.0,1.64
12373,12546,1.0,1.09
12374,12375,1.0,1.67
12374,12547,1.0,1.10
12375,12376,1.0,1.66
12375,12548,1.0,1.05
12376,12377,1.0,1.89
12376,12549,1.0,1.14
12377,12378,1.0,1.67
12377,12550,1.0,1.08
12378,12379,1.0,1.88
12378,12551,1.0,1.75
12379,12380,1.0,1.40
12379,12552,1.0,1.80
12380,12381,1.0,1.38
12380,12553,1.0,1.41
12381,12382,1.0,1.60
12381,12554,1.0,1.82
12382,12383,1.0,1.20
12382,12555,1.0,1.15
12383,12384,1.0,1.26
12383,12556,1.0,1.37
12384,12385,1.0,1.26
12384,12557,1.0,1.46
12385,12386,1.0,1.50
12385,12558,1.0,1.81
12386,12387,1.0,1.86
12386,12559,1.0,1.45
12387,12388,1.0,1.38
12387,12560,1.0,1.16
12388,12389,1.0,1.99
12388,12561,1.0,1.60
12389,12390,1.0,1.10
12389,12562,1.0,1.90
12390,12391,1.0,1.21
12390,12563,1.0,1.52
12391,12392,1.0,1.43
12391,12564,1.0,1.78
12392,12393,1.0,1.28
12392,12565,1.0,1.50
12393,12394,1.0,1.57
12393,12566,1.0,1.40
12394,12395,1.0,1.65
12394,12567,1.0,1.14
12395,12396,1.0,1.29
12395,12568,1.0,1.98
12396,12397,1.0,1.29
12396,12569,1.0,1.09
12397,12398,1.0,1.11
12397,12570,1.0,1.59
12398,12399,1.0,1.19
12398,12571,1.0,1.32
12399,12400,1.0,1.39
12399,12572,1.0,1.39
12400,12401,1.0,1.97
12400,12573,1.0,1.39
12401,12402,1.0,1.30
12401,12574,1.0,1.54
12402,12403,1.0,1.38
12402,12575,1.0,1.31
12403,12404,1.0,1.27
12403,12576,1.0,1.46
12404,12405,1.0,1.49
12404,12577,1.0,1.03
12405,12406,1.0,1.16
12405,12578,1.0,1.93
12406,12407,1.0,1.55
12406,12579,1.0,1.45
12407,12408,1.0,1.91
12407,12580,1.0,1.94
12408,12409,1.0,1.99
12408,12581,1.0,1.68
12409,12410,1.0,1.14
12409,12582,1.0,1.35
12410,12411,1.0,1.91
12410,12583,1.0,1.94
12411,12412,1.0,1.78
12411,12584,1.0,1.97
12412,12413,1.0,1.12
12412,12585,1.0,1.60
12413,12414,1.0,1.51
12413,12586,1.0,1.97
12414,12415,1.0,1.88
12414,12587,1.0,1.17
12415,12416,1.0,1.54
12415,12588,1.0,1.54
12416,12417,1.0,1.88
12416,12589,1.0,1.03
12417,12418,1.0,1.04
12417,12590,1.0,1.99
12418,12419,1.0,1.55
12418,12591,1.0,1.07
12419,12420,1.0,1.19
12419,12592,1.0,1.78
12420,12421,1.0,1.97
12420,12593,1.0,1.20
12421,12422,1.0,1.87
12421,12594,1.0,1.86
12422,12423,1.0,1.40
12422,12595,1.0,1.78
12423,12424,1.0,1.67
12423,12596,1.0,1.51
12424,12425,1.0,1.66
12424,12597,1.0,1.04
12425,12426,1.0,1.79
12425,12598,1.0,1.40
12426,12427,1.0,1.41
12426,12599,1.0,1.54
12427,12428,1.0,1.50
12427,12600,1.0,1.98
12428,12429,1.0,1.61
12428,12601,1.0,1.00
12429,12430,1.0,1.53
12429,12602,1.0,1.33
12430,12431,1.0,1.34
12430,12603,1.0,1.58
12431,12432,1.0,1.93
12431,12604,1.0,1.60
12432,12433,1.0,1.48
12432,12605,1.0,1.56
12433,12434,1.0,1.82
12433,12606,1.0,1.64
12434,12435,1.0,1.80
12434,12607,1.0,1.44
12435,12436,1.0,1.57
12435,12608,1.0,1.23
12436,12437,1.0,1.10
12436,12609,1.0,1.21
12437,12438,1.0,1.06
12437,12610,1.0,1.08
12438,12439,1.0,1.42
12438,12611,1.0,1.91
12439,12440,1.0,1.53
12439,12612,1.0,1.31
12440,12441,1.0,1.53
12440,12613,1.0,1.12
12441,12442,1.0,1.08
12441,12614,1.0,1.42
12442,12443,1.0,1.10
12442,12615,1.0,1.74
12443,12444,1.0,1.57
12443,12616,1.0,1.75
12444,12445,1.0,1.36
12444,12617,1.0,1.72
12445,12446,1.0,1.32
12445,12618,1.0,1.50
12446,12447,1.0,1.28
12446,12619,1.0,1.52
12447,12448,1.0,1.81
12447,12620,1.0,1.66
12448,12449,1.0,1.96
12448,12621,1.0,1.91
12449,12450,1.0,1.27
12449,12622,1.0,1.14
12450,12451,1.0,1.72
12450,12623,1.0,1.62
12451,12452,1.0,1.90
12451,12624,1.0,1.02
12452,12453,1.0,1.68
12452,12625,1.0,1.59
12453,12454,1.0,1.16
12453,12626,1.0,1.30
12454,12455,1.0,1.09
12454,12627,1.0,1.95
12455,12628,1.0,1.75
12456,12457,1.0,1.02
12456,12629,1.0,1.13
12457,12458,1.0,1.83
12457,12630,1.0,1.13
12458,12459,1.0,1.24
12458,12631,1.0,1.57
12459,12460,1.0,1.99
12459,12632,1.0,1.29
12460,12461,1.0,1.76
12460,12633,1.0,1.95
12461,12462,1.0,1.78
12461,12634,1.0,1.38
12462,12463,1.0,1.51
12462,12635,1.0,2.00
12463,12464,1.0,1.34
12463,12636,1.0,1.75
12464,12465,1.0,1.35
12464,12637,1.0,1.89
12465,12466,1.0,1.11
12465,12638,1.0,1.14
12466,12467,1.0,1.99
12466,12639,1.0,1.56
12467,12468,1.0,1.70
12467,12640,1.0,1.48
12468,12469,1.0,1.70
12468,12641,1.0,1.97
12469,12470,1.0,1.75
12469,12642,1.0,1.32
12470,12471,1.0,1.34
12470,12643,1.0,1.82
12471,12472,1.0,1.15
12471,12644,1.0,1.33
12472,12473,1.0,1.56
12472,12645,1.0,1.12
12473,12474,1.0,1.98
12473,12646,1.0,1.24
12474,12475,1.0,1.55
12474,12647,1.0,1.67
12475,12476,1.0,1.93
12475,12648,1.0,1.01
12476,12477,1.0,1.56
12476,12649,1.0,1.47
12477,12478,1.0,1.36
12477,12650,1.0,1.80
12478,12479,1.0,1.48
12478,12651,1.0,1.57
12479,12480,1.0,1.35
12479,12652,1.0,1.10
12480,12481,1.0,1.29
12480,12653,1.0,1.29
12481,12482,1.0,1.92
12481,12654,1.0,1.00
12482,12483,1.0,1.58
12482,12655,1.0,1.02
12483,12484,1.0,1.30
12483,12656,1.0,1.53
12484,12485,1.0,1.76
12484,12657,1.0,1.27
12485,12486,1.0,1.60
12485,12658,1.0,1.68
12486,12487,1.0,1.19
12486,12659,1.0,1.24
12487,12488,1.0,1.58
12487,12660,1.0,1.65
12488,12489,1.0,1.69
12488,12661,1.0,1.42
12489,12490,1.0,1.98
12489,12662,1.0,1.78
12490,12491,1.0,1.01
12490,12663,1.0,1.48
12491,12492,1.0,1.13
12491,12664,1.0,1.35
12492,12493,1.0,1.47
12492,12665,1.0,1.13
12493,12494,1.0,1.61
12493,12666,1.0,1.69
12494,12495,1.0,1.83
12494,12667,1.0,1.37
12495,12496,1.0,1.65
12495,12668,1.0,1.74
12496,12497,1.0,1.79
12496,12669,1.0,1.87
12497,12498,1.0,1.65
12497,12670,1.0,1.32
12498,12499,1.0,1.44
12498,12671,1.0,1.32
12499,12500,1.0,1.43
12499,12672,1.0,1.43
12500,12501,1.0,1.32
12500,12673,1.0,1.71
12501,12502,1.0,1.52
12501,12674,1.0,1.99
12502,12503,1.0,1.29
12502,12675,1.0,1.87
12503,12504,1.0,1.13
12503,12676,1.0,1.35
12504,12505,1.0,1.78
12504,12677,1.0,1.63
12505,12506,1.0,1.81
12505,12678,1.0,1.36
12506,12507,1.0,1.62
12506,12679,1.0,1.40
12507,12508,1.0,1.07
12507,12680,1.0,1.61
12508,12509,1.0,1.45
12508,12681,1.0,1.24
12509,12510,1.0,1.65
12509,12682,1.0,1.90
12510,12511,1.0,1.71
12510,12683,1.0,1.73
12511,12512,1.0,1.21
12511,12684,1.0,1.07
12512,12513,1.0,1.85
12512,12685,1.0,1.49
12513,12514,1.0,1.26
12513,12686,1.0,1.68
12514,12515,1.0,1.68
12514,12687,1.0,1.42
12515,12516,1.0,1.64
12515,12688,1.0,1.31
12516,12517,1.0,1.22
12516,12689,1.0,1.33
12517,12518,1.0,1.46
12517,12690,1.0,1.43
12518,12519,1.0,1.15
12518,12691,1.0,1.89
12519,12520,1.0,1.66
12519,12692,1.0,1.37
12520,12521,1.0,1.98
12520,12693,1.0,1.59
12521,12522,1.0,1.27
12521,12694,1.0,1.17
12522,12523,1.0,1.33
12522,12695,1.0,1.61
12523,12524,1.0,1.47
12523,12696,1.0,1.43
12524,12525,1.0,1.26
12524,12697,1.0,1.40
12525,12526,1.0,1.89
12525,12698,1.0,1.95
12526,12527,1.0,1.64
12526,12699,1.0,1.97
12527,12528,1.0,1.13
12527,12700,1.0,1.20
12528,12529,1.0,1.32
12528,12701,1.0,1.94
12529,12530,1.0,1.75
12529,12702,1.0,1.32
12530,12531,1.0,1.81
12530,12703,1.0,1.60
12531,12532,1.0,1.40
12531,12704,1.0,1.81
12532,12533,1.0,1.25
12532,12705,1.0,1.38
12533,12534,1.0,1.41
12533,12706,1.0,1.67
12534,12535,1.0,1.07
12534,12707,1.0,1.28
12535,12536,1.0,1.45
12535,12708,1.0,1.40
12536,12537,1.0,1.49
12536,12709,1.0,1.29
12537,12538,1.0,1.43
12537,12710,1.0,1.69
12538,12539,1.0,1.92
12538,12711,1.0,1.69
12539,12540,1.0,1.72
12539,12712,1.0,1.74
12540,12541,1.0,1.89
12540,12713,1.0,1.92
12541,12542,1.0,1.54
12541,12714,1.0,1.27
12542,12543,1.0,1.49
12542,12715,1.0,1.59
12543,12544,1.0,1.32
12543,12716,1.0,1.51
12544,12545,1.0,1.41
12544,12717,1.0,1.95
12545,12546,1.0,1.71
12545,12718,1.0,1.89
12546,12547,1.0,1.66
12546,12719,1.0,1.24
12547,12548,1.0,1.75
12547,12720,1.0,1.15
12548,12549,1.0,1.71
12548,12721,1.0,1.89
12549,12550,1.0,1.03
12549,12722,1.0,1.25
12550,12551,1.0,1.27
12550,12723,1.0,1.18
12551,12552,1.0,1.95
12551,12724,1.0,1.41
12552,12553,1.0,1.17
12552,12725,1.0,1.01
12553,12554,1.0,1.40
12553,12726,1.0,1.51
12554,12555,1.0,1.09
12554,12727,1.0,1.55
12555,12556,1.0,1.70
12555,12728,1.0,1.88
12556,12557,1.0,1.13
12556,12729,1.0,1.50
12557,12558,1.0,1.45
12557,12730,1.0,1.61
12558,12559,1.0,1.64
12558,12731,1.0,1.72
12559,12560,1.0,1.20
12559,12732,1.0,1.31
12560,12561,1.0,1.37
12560,12733,1.0,1.43
12561,12562,1.0,1.22
12561,12734,1.0,1.49
12562,12563,1.0,1.68
12562,12735,1.0,1.81
12563,12564,1.0,1.15
12563,12736,1.0,1.45
12564,12565,1.0,1.17
12564,12737,1.0,1.50
12565,12566,1.0,1.58
12565,12738,1.0,1.09
12566,12567,1.0,1.14
12566,12739,1.0,1.41
12567,12568,1.0,1.62
12567,12740,1.0,1.58
12568,12569,1.0,1.42
12568,12741,1.0,1.65
12569,12570,1.0,1.25
12569,12742,1.0,1.52
12570,12571,1.0,1.89
12570,12743,1.0,1.57
12571,12572,1.0,1.76
12571,12744,1.0,1.10
12572,12573,1.0,1.55
12572,12745,1.0,1.20
12573,12574,1.0,1.09
12573,12746,1.0,1.79
12574,12575,1.0,1.40
12574,12747,1.0,1.87
12575,12576,1.0,1.88
12575,12748,1.0,1.90
12576,12577,1.0,1.46
12576,12749,1.0,1.97
12577,12578,1.0,1.94
12577,12750,1.0,1.90
12578,12579,1.0,1.37
12578,12751,1.0,1.21
12579,12580,1.0,1.64
12579,12752,1.0,1.23
12580,12581,1.0,1.47
12580,12753,1.0,1.49
12581,12582,1.0,1.08
12581,12754,1.0,1.37
12582,12583,1.0,1.83
12582,12755,1.0,1.40
12583,12584,1.0,1.25
12583,12756,1.0,1.34
12584,12585,1.0,1.17
12584,12757,1.0,1.42
12585,12586,1.0,1.28
12585,12758,1.0,1.31
12586,12587,1.0,1.26
12586,12759,1.0,1.02
12587,12588,1.0,1.97
12587,12760,1.0,1.16
12588,12589,1.0,1.62
12588,12761,1.0,1.62
12589,12590,1.0,1.89
12589,12762,1.0,1.62
12590,12591,1.0,1.71
12590,12763,1.0,1.91
12591,12592,1.0,1.41
12591,12764,1.0,1.72
12592,12593,1.0,1.17
12592,12765,1.0,1.57
12593,12594,1.0,1.44
12593,12766,1.0,1.13
12594,12595,1.0,1.10
12594,12767,1.0,1.25
12595,12596,1.0,1.22
12595,12768,1.0,1.24
12596,12597,1.0,1.03
12596,12769,1.0,1.11
12597,12598,1.0,1.75
12597,12770,1.0,1.59
12598,12599,1.0,1.06
12598,12771,1.0,1.24
12599,12600,1.0,1.30
12599,12772,1.0,1.81
12600,12601,1.0,1.32
12600,12773,1.0,1.66
12601,12602,1.0,1.50
12601,12774,1.0,1.74
12602,12603,1.0,1.95
12602,12775,1.0,1.72
12603,12604,1.0,1.65
12603,12776,1.0,1.30
12604,12605,1.0,1.10
12604,12777,1.0,1.32
12605,12606,1.0,1.74
12605,12778,1.0,1.11
12606,12607,1.0,1.06
12606,12779,1.0,1.23
12607,12608,1.0,1.36
12607,12780,1.0,1.92
12608,12609,1.0,1.67
12608,12781,1.0,1.69
12609,12610,1.0,1.81
12609,12782,1.0,1.18
12610,12611,1.0,1.05
12610,12783,1.0,1.46
12611,12612,1.0,1.47
12611,12784,1.0,1.49
12612,12613,1.0,1.38
12612,12785,1.0,1.16
12613,12614,1.0,1.62
12613,12786,1.0,1.90
12614,12615,1.0,1.15
12614,12787,1.0,1.03
12615,12616,1.0,1.68
12615,12788,1.0,1.33
12616,12617,1.0,1.27
12616,12789,1.0,1.98
12617,12618,1.0,1.33
12617,12790,1.0,1.93
12618,12619,1.0,1.65
12618,12791,1.0,1.92
12619,12620,1.0,1.13
12619,12792,1.0,1.39
12620,12621,1.0,1.68
12620,12793,1.0,1.52
12621,12622,1.0,1.83
12621,12794,1.0,1.96
12622,12623,1.0,1.68
12622,12795,1.0,1.27
12623,12624,1.0,1.67
12623,12796,1.0,1.04
12624,12625,1.0,1.55
12624,12797,1.0,1.47
12625,12626,1.0,1.55
12625,12798,1.0,1.04
12626,12627,1.0,1.46
12626,12799,1.0,1.14
12627,12628,1.0,1.44
12627,12800,1.0,1.57
12628,12801,1.0,1.87
12629,12630,1.0,1.78
12629,12802,1.0,1.50
12630,12631,1.0,1.69
12630,12803,1.0,1.33
12631,12632,1.0,1.48
12631,12804,1.0,1.63
12632,12633,1.0,1.38
12632,12805,1.0,1.75
12633,12634,1.0,1.65
12633,12806,1.0,1.58
12634,12635,1.0,1.32
12634,12807,1.0,1.28
12635,12636,1.0,1.52
12635,12808,1.0,1.73
12636,12637,1.0,1.36
12636,12809,1.0,1.93
12637,12638,1.0,1.04
12637,12810,1.0,1.62
12638,12639,1.0,1.20
12638,12811,1.0,1.96
12639,12640,1.0,1.24
12639,12812,1.0,1.72
12640,12641,1.0,1.00
12640,12813,1.0,1.74
12641,12642,1.0,1.22
12641,12814,1.0,1.62
12642,12643,1.0,1.96
12642,12815,1.0,1.15
12643,12644,1.0,1.60
12643,12816,1.0,1.81
12644,12645,1.0,1.17
12644,12817,1.0,1.78
12645,12646,1.0,1.50
12645,12818,1.0,1.12
12646,12647,1.0,1.39
12646,12819,1.0,1.31
12647,12648,1.0,1.74
12647,12820,1.0,1.95
12648,12649,1.0,1.66
12648,12821,1.0,1.94
12649,12650,1.0,1.24
12649,12822,1.0,1.71
12650,12651,1.0,1.11
12650,12823,1.0,1.71
12651,12652,1.0,1.38
12651,12824,1.0,1.06
12652,12653,1.0,1.88
12652,12825,1.0,1.39
12653,12654,1.0,1.49
12653,12826,1.0,1.20
12654,12655,1.0,1.20
12654,12827,1.0,1.12
12655,12656,1.0,1.02
12655,12828,1.0,1.60
12656,12657,1.0,1.37
12656,12829,1.0,1.73
12657,12658,1.0,1.19
12657,12830,1.0,1.83
12658,12659,1.0,1.98
12658,12831,1.0,1.21
12659,12660,1.0,1.70
12659,12832,1.0,1.24
12660,12661,1.0,1.91
12660,12833,1.0,1.54
12661,12662,1.0,1.62
12661,12834,1.0,1.54
12662,12663,1.0,1.60
12662,12835,1.0,1.08
12663,12664,1.0,1.53
12663,12836,1.0,1.47
12664,12665,1.0,1.45
12664,12837,1.0,1.80
12665,12666,1.0,1.43
12665,12838,1.0,1.27
12666,12667,1.0,1.88
12666,12839,1.0,1.56
12667,12668,1.0,1.08
12667,12840,1.0,1.48
12668,12669,1.0,1.27
12668,12841,1.0,1.00
12669,12670,1.0,1.69
12669,12842,1.0,1.78
12670,12671,1.0,1.84
12670,12843,1.0,1.19
12671,12672,1.0,1.47
12671,12844,1.0,1.74
12672,12673,1.0,1.83
12672,12845,1.0,1.08
12673,12674,1.0,1.57
12673,12846,1.0,1.41
12674,12675,1.0,1.71
12674,12847,1.0,1.07
12675,12676,1.0,1.69
12675,12848,1.0,2.00
12676,12677,1.0,1.35
12676,12849,1.0,1.27
12677,12678,1.0,1.68
12677,12850,1.0,1.83
12678,12679,1.0,1.36
12678,12851,1.0,1.97
12679,12680,1.0,1.44
12679,12852,1.0,1.67
12680,12681,1.0,1.26
12680,12853,1.0,1.63
12681,12682,1.0,1.23
12681,12854,1.0,1.66
12682,12683,1.0,1.48
12682,12855,1.0,1.33
12683,12684,1.0,1.76
12683,12856,1.0,1.92
12684,12685,1.0,1.68
12684,12857,1.0,1.76
12685,12686,1.0,1.41
12685,12858,1.0,1.51
12686,12687,1.0,1.98
12686,12859,1.0,1.11
12687,12688,1.0,1.84
12687,12860,1.0,1.73
12688,12689,1.0,1.88
12688,12861,1.0,1.06
12689,12690,1.0,1.74
12689,12862,1.0,1.90
12690,12691,1.0,1.29
12690,12863,1.0,1.66
12691,12692,1.0,1.14
12691,12864,1.0,1.89
12692,12693,1.0,1.34
12692,12865,1.0,1.56
12693,12694,1.0,1.36
12693,12866,1.0,1.98
12694,12695,1.0,1.77
12694,12867,1.0,1.93
12695,12696,1.0,1.57
12695,12868,1.0,1.72
12696,12697,1.0,1.62
12696,12869,1.0,1.93
12697,12698,1.0,1.27
12697,12870,1.0,1.07
12698,12699,1.0,1.21
12698,12871,1.0,1.78
12699,12700,1.0,1.28
12699,12872,1.0,1.82
12700,12701,1.0,1.50
12700,12873,1.0,1.59
12701,12702,1.0,1.22
12701,12874,1.0,1.51
12702,12703,1.0,1.16
12702,12875,1.0,1.25
12703,12704,1.0,1.51
12703,12876,1.0,1.32
12704,12705,1.0,1.89
12704,12877,1.0,1.68
12705,12706,1.0,1.77
12705,12878,1.0,1.23
12706,12707,1.0,1.73
12706,12879,1.0,1.98
12707,12708,1.0,1.32
12707,12880,1.0,1.34
12708,12709,1.0,1.50
12708,12881,1.0,1.46
12709,12710,1.0,1.48
12709,12882,1.0,1.06
12710,12711,1.0,1.80
12710,12883,1.0,1.13
12711,12712,1.0,1.32
12711,12884,1.0,1.59
